match_id,seleccion,equipo,accurate_passesaccurate_passes,all,duelsduels,expected_goals_xgexpected_goals_xg,ratingrating,successful_dribblessuccessful_dribbles,total_shotstotal_shots,touches_in_opposition_boxtouches_in_opposition_box,touchestouches
8x0Xe0DT,netherlands,local,35/42 (83%),van de Ven M.Fullback,5,-,6.5,-,-,2,55
8x0Xe0DT,netherlands,local,1/3 (33%),Overend A.Midfielder,1,0.03,6.4,-,1,1,5
8x0Xe0DT,netherlands,local,36/42 (86%),Teuma T.Attacking midfielder,4,-,6.4,-,-,-,46
8x0Xe0DT,netherlands,local,24/33 (73%),Shaw K.Centre back,9,-,6.3,-,-,-,52
8x0Xe0DT,netherlands,local,30/37 (81%),Guillaumier M.Midfielder,1,0.01,6.2,-,1,1,52
8x0Xe0DT,netherlands,local,15/17 (88%),Chouaref Y.Winger,12,0.09,6.1,1/2 (50%),2,2,35
8x0Xe0DT,netherlands,local,2/2 (100%),Yankam Y.Midfielder,3,-,6.1,-,-,-,3
8x0Xe0DT,netherlands,local,18/18 (100%),Corbalan J. C.Fullback,7,-,5.9,1/3 (33%),-,-,30
8x0Xe0DT,netherlands,local,14/22 (64%),Satariano A.Midfielder,8,0.02,5.8,-,1,-,31
8x0Xe0DT,netherlands,local,9/12 (75%),Cardona I.Striker,4,-,5.7,-,-,-,19
8x0Xe0DT,netherlands,local,59/63 (94%),van Dijk V.Centre back,6,0.08,5.7,-,2,2,66
8x0Xe0DT,netherlands,local,17/27 (63%),Bonello H.Goalkeeper,-,-,5.6,-,-,-,35
8x0Xe0DT,netherlands,local,12/17 (71%),Mbong J.Winger,7,0.19,5.6,0/1 (0%),1,3,32
8x0Xe0DT,netherlands,local,34/41 (83%),Pepe E.Centre back,11,-,4.9,-,-,-,46
8x0Xe0DT,netherlands,local,20/28 (71%),Camenzuli R.Fullback,10,0.02,4.7,-,1,1,51
8x0Xe0DT,netherlands,local,1/1 (100%),Hartman Q.Defender,2,-,-,-,-,-,2
8x0Xe0DT,netherlands,local,1/1 (100%),Jones J.Forward,1,-,-,-,-,-,2
8x0Xe0DT,netherlands,local,2/2 (100%),Reid K.Midfielder,3,-,-,-,-,-,4
8x0Xe0DT,netherlands,local,5/5 (100%),Simons X.Midfielder,1,-,-,0/1 (0%),-,1,6
8x0Xe0DT,netherlands,local,-,Tuma B.Forward,-,-,-,-,-,-,-
nNBOcMrH,netherlands,local,24/33 (73%),Depay M.Striker,6,0.56,9.2,0/2 (0%),5,8,55
nNBOcMrH,netherlands,local,27/32 (84%),Gakpo C.Winger,14,0.16,8.8,5/6 (83%),4,12,55
nNBOcMrH,netherlands,local,60/68 (88%),Dumfries D.Fullback,8,0.04,8.2,-,1,4,94
nNBOcMrH,netherlands,local,78/80 (98%),de Vrij S.Centre back,7,-,7.8,1/1 (100%),-,1,83
nNBOcMrH,netherlands,local,92/101 (91%),van Dijk V.Centre back,9,-,7.8,-,-,2,109
nNBOcMrH,netherlands,local,63/72 (88%),Schouten J.Midfielder,8,-,7.7,-,-,-,83
nNBOcMrH,netherlands,local,22/28 (79%),Timber Q.Midfielder,10,0.26,7.4,-,2,5,47
nNBOcMrH,netherlands,local,45/49 (92%),Ake N.Fullback,4,-,7.3,-,-,2,65
nNBOcMrH,netherlands,local,16/21 (76%),Gineitis G.Midfielder,5,0.07,7.3,0/1 (0%),1,1,32
nNBOcMrH,netherlands,local,34/41 (83%),Malen D.Winger,12,0.05,7.3,3/8 (38%),1,7,61
nNBOcMrH,netherlands,local,28/29 (97%),Timber J.Defender,3,-,6.8,-,-,-,34
nNBOcMrH,netherlands,local,17/20 (85%),Girdvainis E.Centre back,2,0.07,6.7,-,1,2,38
nNBOcMrH,netherlands,local,14/16 (88%),van de Ven M.Defender,5,-,6.7,1/1 (100%),-,1,22
nNBOcMrH,netherlands,local,22/26 (85%),Lasickas J.Wingback,10,-,6.6,2/2 (100%),-,2,39
nNBOcMrH,netherlands,local,8/9 (89%),Steijn S.Midfielder,1,-,6.6,-,-,1,12
nNBOcMrH,netherlands,local,26/32 (81%),Lekiatas R.Centre back,11,-,6.4,-,-,1,52
nNBOcMrH,netherlands,local,5/5 (100%),Magdusauskas V.Midfielder,3,-,6.4,1/1 (100%),-,1,9
nNBOcMrH,netherlands,local,2/3 (67%),Paulauskas G.Forward,6,0.17,6.4,1/1 (100%),1,2,9
nNBOcMrH,netherlands,local,8/10 (80%),Golubickas P.Midfielder,4,-,6.3,-,-,3,13
nNBOcMrH,netherlands,local,25/32 (78%),Reijnders T.Midfielder,3,0.06,6.3,-,1,1,37
nNBOcMrH,netherlands,local,8/26 (31%),Gertmonas E.Goalkeeper,1,-,6.2,-,-,-,36
nNBOcMrH,netherlands,local,4/7 (57%),Antanavicius D.Midfielder,1,-,6.1,0/1 (0%),-,-,12
nNBOcMrH,netherlands,local,12/19 (63%),Armalas V.Centre back,8,-,6.1,-,-,1,38
nNBOcMrH,netherlands,local,31/35 (89%),Verbruggen B.Goalkeeper,-,-,6.1,-,-,-,38
nNBOcMrH,netherlands,local,13/15 (87%),Beneta M.Defender,8,-,6.0,0/1 (0%),-,1,28
nNBOcMrH,netherlands,local,4/5 (80%),Jansonas R.Striker,8,-,6.0,-,-,-,11
nNBOcMrH,netherlands,local,4/9 (44%),Dolznikov A.Midfielder,12,0.03,5.9,1/2 (50%),1,1,27
nNBOcMrH,netherlands,local,14/18 (78%),Vorobjovas M.Midfielder,5,-,5.9,-,-,-,22
nNBOcMrH,netherlands,local,2/3 (67%),Sirgedas G.Midfielder,2,-,5.7,0/1 (0%),-,-,14
nNBOcMrH,netherlands,local,5/10 (50%),Upstas K.Wingback,7,-,5.6,0/1 (0%),-,1,27
nNBOcMrH,netherlands,local,0/1 (0%),de Ligt M.Defender,1,-,-,-,-,-,5
nNBOcMrH,netherlands,local,1/5 (20%),Weghorst W.Forward,2,-,-,-,-,-,7
vc8GarE4,netherlands,local,40/44 (91%),Dumfries D.Fullback,13,0.51,8.4,1/1 (100%),4,11,75
vc8GarE4,netherlands,local,119/124 (96%),van Dijk V.Centre back,7,-,8.0,-,-,1,136
vc8GarE4,netherlands,local,37/41 (90%),Gakpo C.Winger,14,0.04,7.3,0/4 (0%),1,8,66
vc8GarE4,netherlands,local,101/108 (94%),Gravenberch R.Midfielder,8,0.07,7.3,2/4 (50%),1,1,125
vc8GarE4,netherlands,local,85/92 (92%),de Jong F.Midfielder,5,-,7.0,-,-,1,99
vc8GarE4,netherlands,local,25/28 (89%),Depay M.Striker,6,0.28,7.0,0/2 (0%),2,3,41
vc8GarE4,netherlands,local,11/16 (69%),Cash M.Wingback,9,0.08,6.9,0/3 (0%),3,4,47
vc8GarE4,netherlands,local,51/53 (96%),van de Ven M.Fullback,6,-,6.8,1/2 (50%),-,4,74
vc8GarE4,netherlands,local,96/100 (96%),van Hecke J. P.Centre back,6,-,6.8,-,-,-,106
vc8GarE4,netherlands,local,38/41 (93%),Simons X.Winger,10,0.12,6.7,0/1 (0%),2,2,56
vc8GarE4,netherlands,local,6/8 (75%),Wszolek P.Midfielder,9,-,6.7,0/1 (0%),-,-,16
vc8GarE4,netherlands,local,25/30 (83%),Bednarek J.Centre back,3,-,6.6,-,-,2,47
vc8GarE4,netherlands,local,42/46 (91%),Reijnders T.Attacking midfielder,5,0.18,6.5,0/2 (0%),3,3,54
vc8GarE4,netherlands,local,12/17 (71%),Zalewski N.Wingback,8,-,6.5,3/5 (60%),-,-,39
vc8GarE4,netherlands,local,23/25 (92%),Kiwior J.Centre back,8,-,6.4,-,-,-,37
